Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0046579,positive regulation of Ras protein signal transduction,19_GO:0048518 positive regulation of biological process,-2.3,4.5,3.7,28160,64,488,5,1,0.46,2841|5291|6993|26053|221002,GPR18|PIK3CB|DYNLT1|AUTS2|RASGEF1A,-0.43,MyList
Reactome Gene Sets,6,R-HSA-975155,MyD88 dependent cascade initiated on endosome,,-2.3,3.8,3.5,28160,92,488,6,1.2,0.5,2353|3665|5608|6285|8767|51231,FOS|IRF7|MAP2K6|S100B|RIPK2|VRK3,-0.41,MyList
Reactome Gene Sets,6,R-HSA-9614085,FOXO-mediated transcription,,-2.3,4.4,3.7,28160,65,488,5,1,0.46,694|847|1649|10370|57060,BTG1|CAT|DDIT3|CITED2|PCBP4,-0.41,MyList
Reactome Gene Sets,6,R-HSA-8873719,RAB geranylgeranylation,,-2.3,4.4,3.7,28160,65,488,5,1,0.46,9363|9367|83452|116442|326624,RAB33A|RAB9A|RAB33B|RAB39B|RAB37,-0.41,MyList
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.3,2.4,3.1,28160,293,488,12,2.5,0.7,3133|6352|6375|7305|8379|8740|8764|8767|11035|11314|56253|64343,HLA-E|CCL5|XCL1|TYROBP|MAD1L1|TNFSF14|TNFRSF14|RIPK2|RIPK3|CD300A|CRTAM|AZI2,-0.41,MyList
GO Biological Processes,19,GO:0032733,positive regulation of interleukin-10 production,19_GO:0048518 positive regulation of biological process,-2.3,5.6,3.9,28160,41,488,4,0.82,0.41,5590|6375|9636|201633,PRKCZ|XCL1|ISG15|TIGIT,-0.41,MyList
GO Biological Processes,19,GO:0046641,positive regulation of alpha-beta T cell proliferation,19_GO:0022610 biological adhesion,-2.3,8.2,4.4,28160,21,488,3,0.61,0.35,3133|6375|8767,HLA-E|XCL1|RIPK2,-0.41,MyList
GO Biological Processes,19,GO:0044766,multi-organism transport,19_GO:0051704 multi-organism process,-2.3,8.2,4.4,28160,21,488,3,0.61,0.35,684|3434|6993,BST2|IFIT1|DYNLT1,-0.41,MyList
GO Biological Processes,19,GO:0006353,"DNA-templated transcription, termination",19_GO:0008152 metabolic process,-2.3,8.2,4.4,28160,21,488,3,0.61,0.35,7978|30834|54797,MTERF1|POLR1H|MED18,-0.41,MyList
GO Biological Processes,19,GO:1902579,multi-organism localization,19_GO:0051704 multi-organism process,-2.3,8.2,4.4,28160,21,488,3,0.61,0.35,684|3434|6993,BST2|IFIT1|DYNLT1,-0.41,MyList
GO Biological Processes,19,GO:0035020,regulation of Rac protein signal transduction,19_GO:0023052 signaling,-2.3,8.2,4.4,28160,21,488,3,0.61,0.35,5291|6993|26053,PIK3CB|DYNLT1|AUTS2,-0.41,MyList
GO Biological Processes,19,GO:0046597,negative regulation of viral entry into host cell,19_GO:0016032 viral process,-2.3,8.2,4.4,28160,21,488,3,0.61,0.35,4061|8519|85363,LY6E|IFITM1|TRIM5,-0.41,MyList
GO Biological Processes,19,GO:0044403,biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3,2.4,3.1,28160,294,488,12,2.5,0.7,3434|4061|6351|6352|6993|8519|8764|9367|10346|10475|10670|85363,IFIT1|LY6E|CCL4|CCL5|DYNLT1|IFITM1|TNFRSF14|RAB9A|TRIM22|TRIM38|RRAGA|TRIM5,-0.4,MyList
Reactome Gene Sets,6,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,,-2.2,3.7,3.5,28160,93,488,6,1.2,0.5,2353|3665|5608|6285|8767|51231,FOS|IRF7|MAP2K6|S100B|RIPK2|VRK3,-0.4,MyList
GO Biological Processes,19,GO:0032755,positive regulation of interleukin-6 production,19_GO:0048518 positive regulation of biological process,-2.2,3.7,3.5,28160,93,488,6,1.2,0.5,1535|3603|7305|8767|23586|64135,CYBA|IL16|TYROBP|RIPK2|DDX58|IFIH1,-0.4,MyList
GO Biological Processes,19,GO:0016236,macroautophagy,19_GO:0008152 metabolic process,-2.2,2.3,3.1,28160,295,488,12,2.5,0.7,154|665|1020|6048|8767|11152|23130|27244|56270|79142|83452|83734,ADRB2|BNIP3L|CDK5|RNF5|RIPK2|WDR45|ATG2A|SESN1|WDR45B|PHF23|RAB33B|ATG10,-0.4,MyList
GO Biological Processes,19,GO:0050852,T cell receptor signaling pathway,19_GO:0002376 immune system process,-2.2,3.3,3.4,28160,123,488,7,1.4,0.54,7294|8767|9473|10616|11126|11314|53347,TXK|RIPK2|THEMIS2|RBCK1|CD160|CD300A|UBASH3A,-0.4,MyList
GO Biological Processes,19,GO:0045576,mast cell activation,19_GO:0002376 immune system process,-2.2,4.4,3.6,28160,66,488,5,1,0.46,2268|5729|7462|10397|11314,FGR|PTGDR|LAT2|NDRG1|CD300A,-0.39,MyList
GO Biological Processes,19,GO:2000404,regulation of T cell migration,19_GO:0040011 locomotion,-2.2,5.5,3.9,28160,42,488,4,0.82,0.41,6352|6375|8764|11035,CCL5|XCL1|TNFRSF14|RIPK3,-0.38,MyList
GO Biological Processes,19,GO:0051091,positive regulation of DNA-binding transcription factor activity,19_GO:0050789 regulation of biological process,-2.2,2.4,3.1,28160,260,488,11,2.3,0.67,847|1649|5590|8767|9175|10346|10475|10616|11035|23586|85363,CAT|DDIT3|PRKCZ|RIPK2|MAP3K13|TRIM22|TRIM38|RBCK1|RIPK3|DDX58|TRIM5,-0.38,MyList
GO Biological Processes,19,GO:0046635,positive regulation of alpha-beta T cell activation,19_GO:0022610 biological adhesion,-2.2,4.3,3.6,28160,67,488,5,1,0.46,3133|5590|6375|8767|11126,HLA-E|PRKCZ|XCL1|RIPK2|CD160,-0.37,MyList
GO Biological Processes,19,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.2,4.3,3.6,28160,67,488,5,1,0.46,5590|6375|8767|11126|30009,PRKCZ|XCL1|RIPK2|CD160|TBX21,-0.37,MyList
GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-2.2,3.2,3.3,28160,125,488,7,1.4,0.54,719|1240|2207|6351|6352|6375|120425,C3AR1|CMKLR1|FCER1G|CCL4|CCL5|XCL1|JAML,-0.37,MyList
GO Biological Processes,19,GO:0002220,innate immune response activating cell surface receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,7.9,4.3,28160,22,488,3,0.61,0.35,3822|3824|7305,KLRC2|KLRD1|TYROBP,-0.37,MyList
GO Biological Processes,19,GO:0032816,positive regulation of natural killer cell activation,19_GO:0002376 immune system process,-2.2,7.9,4.3,28160,22,488,3,0.61,0.35,3133|3822|7305,HLA-E|KLRC2|TYROBP,-0.37,MyList
KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-2.2,2.3,3,28160,299,488,12,2.5,0.7,567|2268|2960|3133|3665|4616|4938|4940|5291|5608|9636|23586,B2M|FGR|GTF2E1|HLA-E|IRF7|GADD45B|OAS1|OAS3|PIK3CB|MAP2K6|ISG15|DDX58,-0.36,MyList
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.2,2.6,3.1,28160,226,488,10,2,0.64,3133|6352|6375|7305|8379|8764|8767|11035|11314|56253,HLA-E|CCL5|XCL1|TYROBP|MAD1L1|TNFRSF14|RIPK2|RIPK3|CD300A|CRTAM,-0.36,MyList
GO Biological Processes,19,GO:0046636,negative regulation of alpha-beta T cell activation,19_GO:0022610 biological adhesion,-2.2,5.4,3.8,28160,43,488,4,0.82,0.41,6375|8764|11314|30009,XCL1|TNFRSF14|CD300A|TBX21,-0.36,MyList
GO Biological Processes,19,GO:0007265,Ras protein signal transduction,19_GO:0023052 signaling,-2.2,2.2,3,28160,338,488,13,2.7,0.73,2841|5291|6993|9363|9367|10602|26053|26269|27128|30851|83452|116442|221002,GPR18|PIK3CB|DYNLT1|RAB33A|RAB9A|CDC42EP3|AUTS2|FBXO8|CYTH4|TAX1BP3|RAB33B|RAB39B|RASGEF1A,-0.36,MyList
Reactome Gene Sets,6,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,,-2.2,3.6,3.4,28160,96,488,6,1.2,0.5,2353|3665|5608|6285|8767|51231,FOS|IRF7|MAP2K6|S100B|RIPK2|VRK3,-0.35,MyList
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-2.2,2.5,3.1,28160,228,488,10,2,0.64,3133|6352|6375|7305|8379|8764|8767|11035|11314|56253,HLA-E|CCL5|XCL1|TYROBP|MAD1L1|TNFRSF14|RIPK2|RIPK3|CD300A|CRTAM,-0.34,MyList
GO Biological Processes,19,GO:0036230,granulocyte activation,19_GO:0002376 immune system process,-2.2,5.2,3.7,28160,44,488,4,0.82,0.41,2207|6352|7305|11314,FCER1G|CCL5|TYROBP|CD300A,-0.33,MyList
Reactome Gene Sets,6,R-HSA-5633008,TP53 Regulates Transcription of Cell Death Genes,,-2.2,5.2,3.7,28160,44,488,4,0.82,0.41,665|843|10397|124446,BNIP3L|CASP10|NDRG1|TMEM219,-0.33,MyList
GO Biological Processes,19,GO:0031295,T cell costimulation,19_GO:0022610 biological adhesion,-2.2,5.2,3.7,28160,44,488,4,0.82,0.41,8740|8764|11126|100528032,TNFSF14|TNFRSF14|CD160|KLRC4-KLRK1,-0.33,MyList
GO Biological Processes,19,GO:0030522,intracellular receptor signaling pathway,19_GO:0023052 signaling,-2.2,2.4,3,28160,266,488,11,2.3,0.67,3665|4940|5608|6879|8284|8644|8767|10370|23586|64135|79132,IRF7|OAS3|MAP2K6|TAF7|KDM5D|AKR1C3|RIPK2|CITED2|DDX58|IFIH1|DHX58,-0.33,MyList
GO Biological Processes,19,GO:0072677,eosinophil migration,19_GO:0040011 locomotion,-2.2,7.5,4.2,28160,23,488,3,0.61,0.35,6351|6352|11314,CCL4|CCL5|CD300A,-0.33,MyList
GO Biological Processes,19,GO:0002758,innate immune response-activating signal transduction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,7.5,4.2,28160,23,488,3,0.61,0.35,3822|3824|7305,KLRC2|KLRD1|TYROBP,-0.33,MyList
GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.1,2.6,3.1,28160,196,488,9,1.8,0.61,6375|8379|8764|10875|11314|30009|56253|56339|201633,XCL1|MAD1L1|TNFRSF14|FGL2|CD300A|TBX21|CRTAM|METTL3|TIGIT,-0.31,MyList
GO Biological Processes,19,GO:0034142,toll-like receptor 4 signaling pathway,19_GO:0002376 immune system process,-2.1,5.1,3.7,28160,45,488,4,0.82,0.41,3430|4814|4938|8767,IFI35|NINJ1|OAS1|RIPK2,-0.3,MyList
GO Biological Processes,19,GO:0000045,autophagosome assembly,19_GO:0008152 metabolic process,-2.1,3.5,3.3,28160,99,488,6,1.2,0.5,6048|11152|23130|56270|79142|83452,RNF5|WDR45|ATG2A|WDR45B|PHF23|RAB33B,-0.3,MyList
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-2.1,2,2.8,28160,426,488,15,3.1,0.78,567|2207|2841|3665|4063|5590|8767|10875|11035|30009|56253|56339|64343|91543|257101,B2M|FCER1G|GPR18|IRF7|LY9|PRKCZ|RIPK2|FGL2|RIPK3|TBX21|CRTAM|METTL3|AZI2|RSAD2|ZNF683,-0.28,MyList
KEGG Pathway,24,ko05160,Hepatitis C,,-2.1,3.1,3.2,28160,131,488,7,1.4,0.54,3434|3665|4938|4940|5291|7132|23586,IFIT1|IRF7|OAS1|OAS3|PIK3CB|TNFRSF1A|DDX58,-0.28,MyList
GO Biological Processes,19,GO:0001911,negative regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-2.1,7.2,4,28160,24,488,3,0.61,0.35,3133|3824|100507436,HLA-E|KLRD1|MICA,-0.28,MyList
GO Biological Processes,19,GO:0050687,negative regulation of defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,7.2,4,28160,24,488,3,0.61,0.35,10875|79132|79594,FGL2|DHX58|MUL1,-0.28,MyList
GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.1,1.8,2.8,28160,593,488,19,3.9,0.88,843|5330|5590|6351|6352|6375|7294|8767|10636|11035|11314|27018|30851|51231|54828|79594|79735|128272|255520,CASP10|PLCB2|PRKCZ|CCL4|CCL5|XCL1|TXK|RIPK2|RGS14|RIPK3|CD300A|BEX3|TAX1BP3|VRK3|BCAS3|MUL1|TBC1D17|ARHGEF19|ELMOD2,-0.28,MyList
GO Biological Processes,19,GO:0031294,lymphocyte costimulation,19_GO:0002376 immune system process,-2.1,5,3.6,28160,46,488,4,0.82,0.41,8740|8764|11126|100528032,TNFSF14|TNFRSF14|CD160|KLRC4-KLRK1,-0.28,MyList
GO Biological Processes,19,GO:0031331,positive regulation of cellular catabolic process,19_GO:0048518 positive regulation of biological process,-2.1,2,2.8,28160,428,488,15,3.1,0.78,154|665|5291|7538|8767|9528|10140|10346|10475|27244|56339|79156|85363|149628|196513,ADRB2|BNIP3L|PIK3CB|ZFP36|RIPK2|TMEM59|TOB1|TRIM22|TRIM38|SESN1|METTL3|PLEKHF1|TRIM5|PYHIN1|DCP1B,-0.28,MyList
GO Biological Processes,19,GO:0043903,regulation of biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,4,3.4,28160,72,488,5,1,0.46,4061|8519|10346|10475|85363,LY6E|IFITM1|TRIM22|TRIM38|TRIM5,-0.28,MyList
GO Biological Processes,19,GO:0051057,positive regulation of small GTPase mediated signal transduction,19_GO:0048518 positive regulation of biological process,-2.1,4,3.4,28160,72,488,5,1,0.46,2841|5291|6993|26053|221002,GPR18|PIK3CB|DYNLT1|AUTS2|RASGEF1A,-0.28,MyList
GO Biological Processes,19,GO:0032729,positive regulation of interferon-gamma production,19_GO:0048518 positive regulation of biological process,-2.1,4,3.4,28160,72,488,5,1,0.46,7294|8767|9636|11126|56253,TXK|RIPK2|ISG15|CD160|CRTAM,-0.28,MyList
GO Biological Processes,19,GO:0042098,T cell proliferation,19_GO:0002376 immune system process,-2.1,2.6,3,28160,201,488,9,1.8,0.61,3133|6352|6375|8379|8740|8764|8767|11035|56253,HLA-E|CCL5|XCL1|MAD1L1|TNFSF14|TNFRSF14|RIPK2|RIPK3|CRTAM,-0.26,MyList
GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.1,2.2,2.9,28160,312,488,12,2.5,0.7,719|1240|1843|2207|2841|3603|4814|6351|6352|6375|120425|100528032,C3AR1|CMKLR1|DUSP1|FCER1G|GPR18|IL16|NINJ1|CCL4|CCL5|XCL1|JAML|KLRC4-KLRK1,-0.26,MyList
GO Biological Processes,19,GO:0002686,negative regulation of leukocyte migration,19_GO:0040011 locomotion,-2.1,4.9,3.6,28160,47,488,4,0.82,0.41,1843|2841|11314|100528032,DUSP1|GPR18|CD300A|KLRC4-KLRK1,-0.25,MyList
Reactome Gene Sets,6,R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",,-2,6.9,3.9,28160,25,488,3,0.61,0.35,567|3133|64167,B2M|HLA-E|ERAP2,-0.25,MyList
Reactome Gene Sets,6,R-HSA-933542,TRAF6 mediated NF-kB activation,,-2,6.9,3.9,28160,25,488,3,0.61,0.35,6285|23586|64135,S100B|DDX58|IFIH1,-0.25,MyList
GO Biological Processes,19,GO:0032753,positive regulation of interleukin-4 production,19_GO:0048518 positive regulation of biological process,-2,6.9,3.9,28160,25,488,3,0.61,0.35,2207|3133|5590,FCER1G|HLA-E|PRKCZ,-0.25,MyList
GO Biological Processes,19,GO:1905037,autophagosome organization,19_GO:0008152 metabolic process,-2,3.4,3.2,28160,103,488,6,1.2,0.5,6048|11152|23130|56270|79142|83452,RNF5|WDR45|ATG2A|WDR45B|PHF23|RAB33B,-0.24,MyList
GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-2,3.4,3.2,28160,103,488,6,1.2,0.5,719|2207|6351|6352|6375|120425,C3AR1|FCER1G|CCL4|CCL5|XCL1|JAML,-0.24,MyList
GO Biological Processes,19,GO:1903039,positive regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2,2.4,2.9,28160,239,488,10,2,0.64,567|3133|5590|6352|6375|8740|8764|8767|11126|100528032,B2M|HLA-E|PRKCZ|CCL5|XCL1|TNFSF14|TNFRSF14|RIPK2|CD160|KLRC4-KLRK1,-0.24,MyList
Reactome Gene Sets,6,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,,-2,3,3.1,28160,135,488,7,1.4,0.54,2353|3665|5608|6285|8767|11035|51231,FOS|IRF7|MAP2K6|S100B|RIPK2|RIPK3|VRK3,-0.24,MyList
GO Biological Processes,19,GO:0042157,lipoprotein metabolic process,19_GO:0008152 metabolic process,-2,3,3.1,28160,135,488,7,1.4,0.54,9487|11152|55650|56270|64840|83734|93210,PIGL|WDR45|PIGV|WDR45B|PORCN|ATG10|PGAP3,-0.24,MyList
GO Biological Processes,19,GO:0050851,antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-2,2.4,2.9,28160,240,488,10,2,0.64,3493|3494|7294|7462|8767|9473|10616|11126|11314|53347,IGHA1|IGHA2|TXK|LAT2|RIPK2|THEMIS2|RBCK1|CD160|CD300A|UBASH3A,-0.23,MyList
GO Biological Processes,19,GO:0051701,biological process involved in interaction with host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2,2.5,2.9,28160,204,488,9,1.8,0.61,3434|4061|6993|8519|8764|10346|10475|10670|85363,IFIT1|LY6E|DYNLT1|IFITM1|TNFRSF14|TRIM22|TRIM38|RRAGA|TRIM5,-0.23,MyList
KEGG Pathway,24,hsa04620,Toll-like receptor signaling pathway ,,-2,3.3,3.2,28160,104,488,6,1.2,0.5,2353|3665|5291|5608|6351|6352,FOS|IRF7|PIK3CB|MAP2K6|CCL4|CCL5,-0.23,MyList
KEGG Pathway,24,ko00240,Pyrimidine metabolism,,-2,3.3,3.2,28160,104,488,6,1.2,0.5,1806|4833|30834|51251|57804|221264,DPYD|NME4|POLR1H|NT5C3A|POLD4|AK9,-0.23,MyList
KEGG Pathway,24,ko04620,Toll-like receptor signaling pathway,,-2,3.3,3.2,28160,104,488,6,1.2,0.5,2353|3665|5291|5608|6351|6352,FOS|IRF7|PIK3CB|MAP2K6|CCL4|CCL5,-0.23,MyList
WikiPathways,27,WP75,Toll-like receptor signaling pathway,,-2,3.3,3.2,28160,104,488,6,1.2,0.5,2353|3665|5291|5608|6351|6352,FOS|IRF7|PIK3CB|MAP2K6|CCL4|CCL5,-0.23,MyList
KEGG Pathway,24,hsa00240,Pyrimidine metabolism ,,-2,3.3,3.2,28160,104,488,6,1.2,0.5,1806|4833|30834|51251|57804|221264,DPYD|NME4|POLR1H|NT5C3A|POLD4|AK9,-0.23,MyList
GO Biological Processes,19,GO:0043299,leukocyte degranulation,19_GO:0002376 immune system process,-2,3.8,3.3,28160,75,488,5,1,0.46,2268|3822|5729|7462|11314,FGR|KLRC2|PTGDR|LAT2|CD300A,-0.23,MyList
